Dataset,Method,1-SPFP,1-SPFN,SP-Score,TC,Modeler,Compression,Average Pairwise P-Distance,Maximum Pairwise P-Distance,Number of Sequences,Reference Length,Estimated Length,Maximum Ungapped Length,Sequence Length Heterogeneity,Gappiness Percentage,Average Gap Length,Median Gap Length,1-SPFP(masked),1-SPFN(masked),TC(masked),Compression(masked),Average Terminal Gap length
SF226,MAFFT,0.814860075767,0.863730569948,0.839295322858,0.385093167702,0.814860075767,0.716262975779,0.806974838343,0.912280701754,12.0,289.0,207.0,160.0,0.0982704985296,0.525663206459,8.06637168142,4.0,0.814860075767,0.863730569948,0.385093167702,0.716262975779,23.375
SF026,MAFFT,0.436997319035,0.474526928675,0.455762123855,0.260869565217,0.436997319035,0.83125,0.784176558601,0.859154929577,5.0,160.0,133.0,113.0,0.184673518378,0.4125,8.46153846154,6.0,0.436997319035,0.474526928675,0.260869565217,0.83125,13.8
SF305,MAFFT,0.811811601804,0.881937321937,0.846874461871,0.260869565217,0.811811601804,0.605670103093,0.777094950043,0.925373134328,16.0,388.0,235.0,183.0,0.299461529151,0.743556701031,18.8408163265,3.0,0.811811601804,0.881937321937,0.260869565217,0.605670103093,77.71875
SF238,MAFFT,0.524076147816,0.534857142857,0.529466645337,0.038961038961,0.524076147816,0.906976744186,0.795503621599,0.903225806452,6.0,86.0,78.0,73.0,0.109769255099,0.222868217054,3.19444444444,3.0,0.524076147816,0.534857142857,0.038961038961,0.906976744186,3.75
SF264,MAFFT,0.744552058111,0.741857659831,0.743204858971,0.494505494505,0.744552058111,0.975124378109,0.754258899249,0.867469879518,5.0,201.0,196.0,176.0,0.428491468143,0.461691542289,8.92307692308,1.0,0.744552058111,0.741857659831,0.494505494505,0.975124378109,28.1
SF176,MAFFT,0.336561743341,0.364728628642,0.350645185992,0.0411522633745,0.336561743341,0.765319426336,0.872960669904,0.931330472103,8.0,767.0,587.0,448.0,0.175424654835,0.533246414602,6.01470588235,2.0,0.336561743341,0.364728628642,0.0411522633745,0.765319426336,23.9375
SF153,MAFFT,0.331138790036,0.325065502183,0.328102146109,0.0,0.331138790036,0.822033898305,0.884605842884,0.961165048544,11.0,236.0,194.0,141.0,0.0492156580126,0.468798151002,3.76780185759,2.0,0.331138790036,0.325065502183,0.0,0.822033898305,7.0
SF313,MAFFT,0.616766467066,0.689732142857,0.653249304962,0.421686746988,0.616766467066,0.798611111111,0.749480144348,0.810810810811,4.0,144.0,115.0,109.0,0.114722347509,0.348958333333,6.7,3.0,0.616766467066,0.689732142857,0.421686746988,0.798611111111,9.5
TL548,MAFFT,0.529680365297,0.620320855615,0.575000610456,0.405063291139,0.529680365297,0.822222222222,0.8129395218,0.888888888889,3.0,135.0,111.0,95.0,0.0669745974816,0.338271604938,7.61111111111,2.0,0.529680365297,0.620320855615,0.405063291139,0.822222222222,11.5
SF209,MAFFT,0.23195347246,0.252138341391,0.242045906925,0.0,0.23195347246,0.702247191011,0.847394871068,0.914179104478,7.0,890.0,625.0,439.0,0.0879136634678,0.567415730337,8.18287037037,3.0,0.23195347246,0.252138341391,0.0,0.702247191011,22.3571428571
TL443,MAFFT,0.0332225913621,0.0316455696203,0.0324340804912,0.0,0.0332225913621,0.973404255319,0.916013243626,0.959183673469,3.0,188.0,183.0,148.0,0.0861551621678,0.280141843972,4.15789473684,1.5,0.0332225913621,0.0316455696203,0.0,0.973404255319,2.16666666667
TL258,MAFFT,0.0,0.0,0.0,0.0,0.0,0.884210526316,0.922297080024,0.957746478873,3.0,190.0,168.0,136.0,0.192704401159,0.40350877193,5.22727272727,2.0,0.0,0.0,0.0,0.884210526316,7.5
SF256,MAFFT,0.810383747178,0.825287356322,0.81783555175,0.443037974684,0.810383747178,0.89349112426,0.801795415885,0.913793103448,8.0,169.0,151.0,127.0,0.280225023543,0.531804733728,10.4202898551,2.0,0.810383747178,0.825287356322,0.443037974684,0.89349112426,30.4375
SF018,MAFFT,0.845518867925,0.906447534766,0.875983201345,0.743055555556,0.845518867925,0.855614973262,0.615466523602,0.65671641791,4.0,187.0,160.0,153.0,0.027884661422,0.209893048128,3.34042553191,2.0,0.845518867925,0.906447534766,0.743055555556,0.855614973262,2.875
SF139,MAFFT,0.524707996406,0.593495934959,0.559101965683,0.28323699422,0.524707996406,0.821978021978,0.814422013592,0.913793103448,5.0,455.0,374.0,309.0,0.130989647867,0.402637362637,9.16,3.0,0.524707996406,0.593495934959,0.28323699422,0.821978021978,20.4
SF009,MAFFT,0.53661971831,0.585103660097,0.560861689204,0.131455399061,0.53661971831,0.777158774373,0.825768273158,0.937984496124,8.0,359.0,279.0,238.0,0.19404988313,0.490947075209,8.29411764706,3.0,0.53661971831,0.585103660097,0.131455399061,0.777158774373,43.0625
SF197,MAFFT,0.629911280101,0.656538969617,0.643225124859,0.389261744966,0.629911280101,0.911016949153,0.824250130972,0.865546218487,4.0,236.0,215.0,176.0,0.0963200083115,0.332627118644,6.03846153846,2.0,0.629911280101,0.656538969617,0.389261744966,0.911016949153,7.75
SF016,MAFFT,0.656026829749,0.695166819968,0.675596824859,0.049504950495,0.656026829749,0.706597222222,0.735406803509,0.936305732484,16.0,576.0,407.0,300.0,0.0985306092742,0.572048611111,9.43112701252,3.0,0.656026829749,0.695166819968,0.049504950495,0.706597222222,42.46875
SF290,MAFFT,0.279506588169,0.322862694301,0.301184641235,0.00340136054422,0.279506588169,0.539867109635,0.840732972395,0.960396039604,11.0,602.0,325.0,216.0,0.14646616203,0.697674418605,12.7624309392,3.0,0.279506588169,0.322862694301,0.00340136054422,0.539867109635,51.0454545455
TL142,MAFFT,0.17277486911,0.152073732719,0.162424300914,0.0,0.17277486911,1.01886792453,0.902171555016,0.96875,3.0,159.0,162.0,126.0,0.217595520654,0.345911949686,4.45945945946,2.0,0.17277486911,0.152073732719,0.0,1.01886792453,8.33333333333
SF057,MAFFT,0.64671163575,0.697272727273,0.671992181512,0.0697674418605,0.64671163575,0.829694323144,0.782015544893,0.952941176471,7.0,229.0,190.0,140.0,0.0582642022335,0.43917654398,8.28235294118,2.0,0.64671163575,0.697272727273,0.0697674418605,0.829694323144,11.8571428571
SF299,MAFFT,0.421594508976,0.457462045259,0.439528277117,0.0353982300885,0.421594508976,0.779569892473,0.841541017971,0.8984375,8.0,372.0,290.0,219.0,0.187866479508,0.533602150538,6.9649122807,2.0,0.421594508976,0.457462045259,0.0353982300885,0.779569892473,20.125
SF163,MAFFT,0.456307784074,0.538163911361,0.497235847718,0.286902286902,0.456307784074,0.75462962963,0.781245719678,0.848275862069,6.0,864.0,652.0,453.0,0.282102484342,0.602237654321,13.1729957806,3.0,0.456307784074,0.538163911361,0.286902286902,0.75462962963,24.4166666667
TL568,MAFFT,0.00972762645914,0.00943396226415,0.00958079436165,0.0,0.00972762645914,0.866666666667,0.913054893785,0.962264150943,5.0,105.0,91.0,79.0,0.153013435169,0.380952380952,7.14285714286,2.0,0.00972762645914,0.00943396226415,0.0,0.866666666667,4.7
SF202,MAFFT,0.337690631808,0.313131313131,0.32541097247,0.0380952380952,0.337690631808,0.995348837209,0.807183041015,0.851851851852,4.0,215.0,214.0,147.0,0.166268090514,0.444186046512,5.38028169014,2.0,0.337690631808,0.313131313131,0.0380952380952,0.995348837209,15.25
SF148,MAFFT,0.410759175465,0.513944223108,0.462351699286,0.083044982699,0.410759175465,0.58125,0.838182402062,0.928057553957,9.0,640.0,372.0,243.0,0.137413328177,0.668402777778,13.2302405498,4.0,0.410759175465,0.513944223108,0.083044982699,0.58125,43.2777777778
SF184,MAFFT,0.815217391304,0.865384615385,0.840301003344,0.673469387755,0.815217391304,0.875,0.858561252669,0.931818181818,4.0,72.0,63.0,63.0,0.173973178009,0.284722222222,4.31578947368,2.0,0.815217391304,0.865384615385,0.673469387755,0.875,4.125
SF017,MAFFT,0.304229195089,0.29747498809,0.300852091589,0.00660792951542,0.304229195089,0.764478764479,0.833178561155,0.8984375,13.0,777.0,594.0,378.0,0.0740933784453,0.575091575092,7.71447543161,4.0,0.304229195089,0.29747498809,0.00660792951542,0.764478764479,15.9230769231
SF171,MAFFT,0.284902396837,0.376551273677,0.330726835257,0.0624,0.284902396837,0.663127413127,0.835072673481,0.922619047619,5.0,1036.0,687.0,598.0,0.221023568357,0.504826254826,7.57971014493,2.0,0.284902396837,0.376551273677,0.0624,0.663127413127,12.0
SF140,MAFFT,0.226934097421,0.256393654904,0.241663876163,0.0,0.226934097421,0.666666666667,0.849582701299,0.941860465116,9.0,438.0,292.0,187.0,0.244682860874,0.691273465246,13.6934673367,5.0,0.226934097421,0.256393654904,0.0,0.666666666667,39.1666666667
SF063,MAFFT,0.520302547771,0.539080222726,0.529691385249,0.0595238095238,0.520302547771,0.899224806202,0.772615459476,0.877049180328,6.0,903.0,812.0,738.0,0.393717793552,0.518087855297,12.2043478261,3.0,0.520302547771,0.539080222726,0.0595238095238,0.899224806202,13.1666666667
SF220,MAFFT,0.480040941658,0.573116089613,0.526578515636,0.104166666667,0.480040941658,0.681073025335,0.779502111028,0.888111888112,8.0,671.0,457.0,368.0,0.143659711004,0.589046199702,16.8191489362,4.0,0.480040941658,0.573116089613,0.104166666667,0.681073025335,71.6875
SF260,MAFFT,0.427400158688,0.385036931141,0.406218544915,0.00625,0.427400158688,0.96837944664,0.818052168694,0.938596491228,9.0,253.0,245.0,154.0,0.072964947436,0.448397013614,5.70391061453,3.0,0.427400158688,0.385036931141,0.00625,0.96837944664,8.83333333333
SF240,MAFFT,0.725953425582,0.771410127672,0.748681776627,0.216312056738,0.725953425582,0.750889679715,0.764427983296,0.898734177215,13.0,562.0,422.0,335.0,0.175793727167,0.594990418834,9.81264108352,2.0,0.725953425582,0.771410127672,0.216312056738,0.750889679715,58.0769230769
SF187,MAFFT,0.324451410658,0.335494327391,0.329972869024,0.0340136054422,0.324451410658,0.939297124601,0.880344535105,0.925531914894,4.0,313.0,294.0,288.0,0.670996276148,0.482428115016,17.7647058824,1.0,0.324451410658,0.335494327391,0.0340136054422,0.939297124601,27.125
SF199,MAFFT,0.526011560694,0.55600814664,0.541009853667,0.163043478261,0.526011560694,0.812903225806,0.756645321615,0.90243902439,4.0,155.0,126.0,110.0,0.104769378924,0.341935483871,8.48,2.0,0.526011560694,0.55600814664,0.163043478261,0.812903225806,1.75
SF307,MAFFT,0.694915254237,0.717858929465,0.706387091851,0.324675324675,0.694915254237,0.858719646799,0.74696985449,0.890052356021,7.0,453.0,389.0,299.0,0.166003314902,0.481866918953,8.63276836158,4.0,0.694915254237,0.717858929465,0.324675324675,0.858719646799,7.07142857143
SF124,MAFFT,0.197768762677,0.252918287938,0.225343525308,0.0,0.197768762677,0.680761099366,0.881644769026,0.948979591837,6.0,946.0,644.0,522.0,0.245369240464,0.616455250176,13.0074349442,3.0,0.197768762677,0.252918287938,0.0,0.680761099366,52.6666666667
SF104,MAFFT,0.374003542958,0.448129477315,0.411066510137,0.00625,0.374003542958,0.633977900552,0.847652598253,0.938271604938,7.0,724.0,459.0,343.0,0.152791528208,0.612667719021,13.5,3.0,0.374003542958,0.448129477315,0.00625,0.633977900552,75.7857142857
SF039,MAFFT,0.840337296102,0.919528059295,0.879932677698,0.442105263158,0.840337296102,0.669117647059,0.773549674471,0.888888888889,15.0,136.0,91.0,88.0,0.0767511792884,0.466666666667,5.47126436782,2.0,0.840337296102,0.919528059295,0.442105263158,0.669117647059,13.4333333333
SF008,MAFFT,0.472618368511,0.508282208589,0.49045028855,0.0104166666667,0.472618368511,0.723404255319,0.871988444892,0.96,10.0,141.0,102.0,97.0,0.0681020858156,0.409219858156,4.27407407407,2.0,0.472618368511,0.508282208589,0.0104166666667,0.723404255319,7.5
SF156,MAFFT,0.138586956522,0.114671163575,0.126629060048,0.0267379679144,0.138586956522,0.996254681648,0.886282856643,0.954954954955,6.0,267.0,266.0,181.0,0.171367963904,0.421972534332,4.17283950617,2.5,0.138586956522,0.114671163575,0.0267379679144,0.996254681648,2.83333333333
SF181,MAFFT,0.658181818182,0.921119592875,0.789650705529,0.689440993789,0.658181818182,0.673913043478,0.624311081639,0.6625,3.0,276.0,186.0,185.0,0.00624162453178,0.332125603865,8.08823529412,2.0,0.658181818182,0.921119592875,0.689440993789,0.673913043478,0.666666666667
TL413,MAFFT,0.0594795539033,0.0634920634921,0.0614858086977,0.0,0.0594795539033,0.862944162437,0.893263639076,0.913580246914,3.0,197.0,170.0,144.0,0.210151161796,0.375634517766,5.16279069767,2.0,0.0594795539033,0.0634920634921,0.0,0.862944162437,10.3333333333
SF021,MAFFT,0.211288525808,0.241511035654,0.226399780731,0.0182926829268,0.211288525808,0.76269035533,0.836157156674,0.906103286385,5.0,788.0,601.0,390.0,0.0678201706267,0.541878172589,11.2962962963,3.0,0.211288525808,0.241511035654,0.0182926829268,0.76269035533,50.3
SF248,MAFFT,0.0655172413793,0.0768194070081,0.0711683241937,0.00324675324675,0.0655172413793,0.803094233474,0.869448525196,0.881578947368,3.0,711.0,571.0,510.0,0.228824522945,0.420534458509,7.4132231405,3.0,0.0655172413793,0.0768194070081,0.00324675324675,0.803094233474,13.5
SF213,MAFFT,0.628985507246,0.654008438819,0.641496973032,0.245283018868,0.628985507246,0.824427480916,0.833903705436,0.924050632911,7.0,131.0,108.0,101.0,0.0647883543872,0.30534351145,2.77227722772,2.0,0.628985507246,0.654008438819,0.245283018868,0.824427480916,2.92857142857
SF131,MAFFT,0.681611907787,0.76679599755,0.724203952668,0.234567901235,0.681611907787,0.700564971751,0.73233924771,0.840579710145,11.0,354.0,248.0,181.0,0.197822528435,0.640215716487,12.9170984456,3.0,0.681611907787,0.76679599755,0.234567901235,0.700564971751,31.6818181818
SF119,MAFFT,0.31468821214,0.314297537761,0.314492874951,0.0,0.31468821214,0.717703349282,0.892102073805,0.965909090909,11.0,209.0,150.0,117.0,0.0607518345819,0.49238799478,5.1221719457,3.0,0.31468821214,0.314297537761,0.0,0.717703349282,9.72727272727
TL704,MAFFT,0.401459854015,0.384615384615,0.393037619315,0.265306122449,0.401459854015,0.931034482759,0.880590534086,0.918367346939,3.0,87.0,81.0,71.0,0.176754424217,0.298850574713,5.57142857143,2.0,0.401459854015,0.384615384615,0.265306122449,0.931034482759,7.0
TL366,MAFFT,0.0,0.0,0.0,0.0,0.0,0.871080139373,0.900158730159,0.95,3.0,287.0,250.0,179.0,0.171682765289,0.472706155633,7.82692307692,3.0,0.0,0.0,0.0,0.871080139373,17.3333333333
SF034,MAFFT,0.55889296957,0.585865530043,0.572379249806,0.176165803109,0.55889296957,0.78865248227,0.74356370335,0.858237547893,8.0,705.0,556.0,435.0,0.160951624707,0.525709219858,7.76178010471,3.0,0.55889296957,0.585865530043,0.176165803109,0.78865248227,6.875
TL657,MAFFT,0.109965635739,0.14953271028,0.12974917301,0.0,0.109965635739,0.759842519685,0.9298325109,0.945205479452,3.0,254.0,193.0,179.0,0.333450646023,0.47375328084,14.44,4.0,0.109965635739,0.14953271028,0.0,0.759842519685,15.6666666667
SF060,MAFFT,0.385306033067,0.444655041698,0.414980537383,0.0248062015504,0.385306033067,0.627218934911,0.817340815176,0.923076923077,11.0,1183.0,742.0,539.0,0.217376238786,0.625220932913,10.4307692308,2.0,0.385306033067,0.444655041698,0.0248062015504,0.627218934911,30.0454545455
SF068,MAFFT,0.592975206612,0.643497757848,0.61823648223,0.405940594059,0.592975206612,0.906504065041,0.746382113821,0.821138211382,3.0,246.0,223.0,214.0,0.184834123223,0.227642276423,4.66666666667,2.0,0.592975206612,0.643497757848,0.405940594059,0.906504065041,7.16666666667
SF015,MAFFT,0.476584022039,0.484593837535,0.480588929787,0.204724409449,0.476584022039,0.944134078212,0.718155882689,0.826086956522,3.0,179.0,169.0,152.0,0.0759732116593,0.216014897579,5.52380952381,3.0,0.476584022039,0.484593837535,0.204724409449,0.944134078212,4.83333333333
SF096,MAFFT,0.309782608696,0.339285714286,0.324534161491,0.136904761905,0.309782608696,0.869565217391,0.854911180773,0.916666666667,3.0,253.0,220.0,208.0,0.268476793988,0.33465085639,7.05555555556,3.0,0.309782608696,0.339285714286,0.136904761905,0.869565217391,9.66666666667
SF051,MAFFT,0.600775193798,0.590101522843,0.595438358321,0.324468085106,0.600775193798,0.965811965812,0.736454024274,0.833333333333,4.0,234.0,226.0,185.0,0.0839407825273,0.291666666667,4.78947368421,2.0,0.600775193798,0.590101522843,0.324468085106,0.965811965812,9.125
SF004,MAFFT,0.2329218107,0.238617200675,0.235769505687,0.0161290322581,0.2329218107,0.796610169492,0.863944464689,0.917431192661,5.0,354.0,282.0,209.0,0.184275608804,0.501129943503,6.7196969697,3.0,0.2329218107,0.238617200675,0.0161290322581,0.796610169492,16.5
SF027,MAFFT,0.412796208531,0.435282358821,0.424039283676,0.169435215947,0.412796208531,0.841163310962,0.800245106672,0.876923076923,5.0,447.0,376.0,299.0,0.0753885399292,0.407606263982,6.60144927536,3.0,0.412796208531,0.435282358821,0.169435215947,0.841163310962,9.1
SF251,MAFFT,0.55,0.662946428571,0.606473214286,0.415730337079,0.55,0.704697986577,0.740567708033,0.794871794872,4.0,149.0,105.0,101.0,0.0516532236892,0.359060402685,3.62711864407,3.0,0.55,0.662946428571,0.415730337079,0.704697986577,5.5
SF088,MAFFT,0.330612244898,0.291366906475,0.310989575686,0.0,0.330612244898,1.10317460317,0.856922602529,0.934782608696,3.0,126.0,139.0,110.0,0.0458817051092,0.169312169312,3.55555555556,2.0,0.330612244898,0.291366906475,0.0,1.10317460317,2.5
TL346,MAFFT,0.36690647482,0.416326530612,0.391616502716,0.164835164835,0.36690647482,0.859649122807,0.852240392954,0.894117647059,3.0,171.0,147.0,131.0,0.150189959117,0.33918128655,5.11764705882,2.0,0.36690647482,0.416326530612,0.164835164835,0.859649122807,3.16666666667
SF212,MAFFT,0.548312883436,0.61797752809,0.583145205763,0.286624203822,0.548312883436,0.729166666667,0.845692567758,0.922330097087,5.0,240.0,175.0,158.0,0.0591224215117,0.384166666667,6.58571428571,3.0,0.548312883436,0.61797752809,0.286624203822,0.729166666667,14.8
SF216,MAFFT,0.0559134836631,0.0715758468336,0.0637446652484,0.0,0.0559134836631,0.596234309623,0.886645212138,0.929824561404,7.0,956.0,570.0,357.0,0.108258495669,0.685744172146,15.2966666667,4.0,0.0559134836631,0.0715758468336,0.0,0.596234309623,6.78571428571
SF071,MAFFT,0.596566523605,0.624719101124,0.610642812364,0.48427672956,0.596566523605,0.905405405405,0.795230788902,0.833333333333,3.0,222.0,201.0,185.0,0.0628434091782,0.213213213213,3.94444444444,2.0,0.596566523605,0.624719101124,0.48427672956,0.905405405405,3.0
SF178,MAFFT,0.584126984127,0.634482758621,0.609304871374,0.219730941704,0.584126984127,0.880877742947,0.72413100465,0.887573964497,4.0,319.0,281.0,245.0,0.0413504300185,0.274294670846,5.07246376812,3.0,0.584126984127,0.634482758621,0.219730941704,0.880877742947,4.125
SF138,MAFFT,0.767956533263,0.772460677153,0.770208605208,0.320359281437,0.767956533263,0.904761904762,0.720423334498,0.863070539419,8.0,546.0,494.0,358.0,0.100109357796,0.423076923077,6.89552238806,2.0,0.767956533263,0.772460677153,0.320359281437,0.904761904762,32.375
TL379,MAFFT,0.19806763285,0.224043715847,0.211055674349,0.0,0.19806763285,0.782051282051,0.884270334182,0.953125,4.0,156.0,122.0,97.0,0.110392623926,0.434294871795,7.32432432432,3.0,0.19806763285,0.224043715847,0.0,0.782051282051,6.875
SF112,MAFFT,0.431142177275,0.508507279425,0.46982472835,0.0875,0.431142177275,0.57848324515,0.803956517314,0.879032258065,10.0,567.0,328.0,292.0,0.222688029557,0.66684303351,10.8338108883,3.0,0.431142177275,0.508507279425,0.0875,0.57848324515,26.7
SF149,MAFFT,0.75228647812,0.798879342548,0.775582910334,0.115384615385,0.75228647812,0.574545454545,0.747899895915,0.902777777778,19.0,275.0,158.0,123.0,0.127257152624,0.653588516746,8.26876513317,3.0,0.75228647812,0.798879342548,0.115384615385,0.574545454545,28.8684210526
SF043,MAFFT,0.308349769888,0.315612382234,0.311981076061,0.0589970501475,0.308349769888,0.818777292576,0.840079217461,0.918032786885,5.0,458.0,375.0,291.0,0.217322107717,0.481659388646,11.9891304348,4.0,0.308349769888,0.315612382234,0.0589970501475,0.818777292576,15.0
SF005,MAFFT,0.832495812395,0.885474082735,0.858984947565,0.466666666667,0.832495812395,0.762376237624,0.770470969964,0.884615384615,14.0,404.0,308.0,250.0,0.0749414708538,0.429632248939,6.6393442623,2.0,0.832495812395,0.885474082735,0.466666666667,0.762376237624,28.4642857143
SF250,MAFFT,0.680078234144,0.725917089174,0.702997661659,0.171428571429,0.680078234144,0.708920187793,0.784031848506,0.916030534351,10.0,426.0,302.0,239.0,0.137035525767,0.548122065728,8.10763888889,3.0,0.680078234144,0.725917089174,0.171428571429,0.708920187793,45.4
SF093,MAFFT,0.584791698931,0.622178283078,0.603484991005,0.0804597701149,0.584791698931,0.70462633452,0.828496524325,0.926315789474,11.0,281.0,198.0,165.0,0.117727083773,0.516661274668,5.70357142857,2.0,0.584791698931,0.622178283078,0.0804597701149,0.70462633452,21.5454545455
SF042,MAFFT,0.716965010467,0.754314994606,0.735640002537,0.192575406032,0.716965010467,0.709366391185,0.783383294984,0.890476190476,13.0,726.0,515.0,393.0,0.0942614802271,0.527972027972,7.15948275862,3.0,0.716965010467,0.754314994606,0.192575406032,0.709366391185,38.8846153846
SF092,MAFFT,0.292574806058,0.304732589457,0.298653697758,0.0537190082645,0.292574806058,0.775510204082,0.842436907897,0.923076923077,6.0,490.0,380.0,288.0,0.129467814283,0.515306122449,6.73333333333,3.0,0.292574806058,0.304732589457,0.0537190082645,0.775510204082,20.3333333333
SF128,MAFFT,0.435582822086,0.428420576256,0.432001699171,0.107296137339,0.435582822086,0.806763285024,0.854850882711,0.901960784314,10.0,414.0,334.0,226.0,0.124911589854,0.546618357488,6.30362116992,3.0,0.435582822086,0.428420576256,0.107296137339,0.806763285024,30.0
SF159,MAFFT,0.240543881335,0.341883345046,0.29121361319,0.0826446280992,0.240543881335,0.546756529065,0.844538752305,0.905882352941,6.0,1187.0,649.0,432.0,0.077443761699,0.676354956473,17.0815602837,4.0,0.240543881335,0.341883345046,0.0826446280992,0.546756529065,54.75
SF191,MAFFT,0.793103448276,0.820498301246,0.806800874761,0.56038647343,0.793103448276,0.90977443609,0.751315502523,0.801169590643,5.0,266.0,242.0,213.0,0.0407684244397,0.247368421053,3.39175257732,3.0,0.793103448276,0.820498301246,0.56038647343,0.90977443609,5.5
SF160,MAFFT,0.153432032301,0.189368770764,0.171400401533,0.120689655172,0.153432032301,0.790459965928,0.852583504875,0.880208333333,3.0,587.0,464.0,376.0,0.170707870956,0.429869392391,5.96062992126,3.0,0.153432032301,0.189368770764,0.120689655172,0.790459965928,22.5
SF304,MAFFT,0.725496688742,0.715311785831,0.720404237286,0.242553191489,0.725496688742,0.992452830189,0.728952254808,0.895287958115,6.0,265.0,263.0,226.0,0.0310079789855,0.169811320755,2.7,2.0,0.725496688742,0.715311785831,0.242553191489,0.992452830189,3.16666666667
SF311,MAFFT,0.559940799211,0.607439122291,0.583689960751,0.169117647059,0.559940799211,0.737885462555,0.837572243464,0.892655367232,7.0,454.0,335.0,275.0,0.136097371602,0.48741346759,6.85398230088,2.0,0.559940799211,0.607439122291,0.169117647059,0.737885462555,28.3571428571
SF223,MAFFT,0.776150627615,0.776150627615,0.776150627615,0.59375,0.776150627615,0.980582524272,0.750037012096,0.837837837838,4.0,103.0,101.0,97.0,0.104379412378,0.143203883495,3.47058823529,3.0,0.776150627615,0.776150627615,0.59375,0.980582524272,2.125
SF146,MAFFT,0.41254789272,0.486007673211,0.449277782966,0.0718232044199,0.41254789272,0.652542372881,0.82164523058,0.918552036199,9.0,826.0,539.0,399.0,0.0757628826025,0.566316922249,10.1690821256,3.0,0.41254789272,0.486007673211,0.0718232044199,0.652542372881,37.0555555556
TL722,MAFFT,0.761329305136,0.84,0.800664652568,0.740384615385,0.761329305136,0.855172413793,0.853421368547,0.9,3.0,145.0,124.0,123.0,0.0568946947551,0.202298850575,4.88888888889,3.5,0.761329305136,0.84,0.740384615385,0.855172413793,3.5
TL473,MAFFT,0.503512880562,0.521844660194,0.512678770378,0.142857142857,0.503512880562,0.916666666667,0.872143572144,0.952380952381,4.0,108.0,99.0,93.0,0.116741781023,0.256944444444,3.08333333333,1.0,0.503512880562,0.521844660194,0.142857142857,0.916666666667,3.75
SF229,MAFFT,0.495208568207,0.557600761663,0.526404664935,0.174556213018,0.495208568207,0.74678111588,0.767366493491,0.915789473684,6.0,466.0,348.0,305.0,0.109294230565,0.416309012876,6.46666666667,2.0,0.495208568207,0.557600761663,0.174556213018,0.74678111588,12.0833333333
SF118,MAFFT,0.745429925525,0.814951887491,0.780190906508,0.308411214953,0.745429925525,0.674846625767,0.751939896246,0.926470588235,9.0,163.0,110.0,96.0,0.0509511721933,0.445126107703,5.77876106195,2.0,0.745429925525,0.814951887491,0.308411214953,0.674846625767,13.2222222222
TL327,MAFFT,0.0549199084668,0.0695652173913,0.0622425629291,0.0,0.0549199084668,0.763736263736,0.888970300223,0.941176470588,3.0,364.0,278.0,218.0,0.104887501937,0.451465201465,14.9393939394,12.0,0.0549199084668,0.0695652173913,0.0,0.763736263736,23.1666666667
SF046,MAFFT,0.36483041026,0.48460591133,0.424718160795,0.0662790697674,0.36483041026,0.62680883473,0.763719850898,0.864406779661,9.0,1313.0,823.0,754.0,0.606549882584,0.623000761615,16.5067264574,3.0,0.36483041026,0.48460591133,0.0662790697674,0.62680883473,119.388888889
TL026,MAFFT,0.206477732794,0.262886597938,0.234682165366,0.0,0.206477732794,0.788235294118,0.938006930994,0.942028985507,3.0,170.0,134.0,121.0,0.191197417991,0.401960784314,5.125,3.0,0.206477732794,0.262886597938,0.0,0.788235294118,6.0
SF291,MAFFT,0.396682791983,0.414889772317,0.40578628215,0.0,0.396682791983,0.81881533101,0.798769006994,0.917355371901,7.0,287.0,235.0,180.0,0.0751864405682,0.434544549527,5.16568047337,2.0,0.396682791983,0.414889772317,0.0,0.81881533101,20.0714285714
SF141,MAFFT,0.731382978723,0.755494505495,0.743438742109,0.427083333333,0.731382978723,0.934156378601,0.716564943831,0.845528455285,6.0,243.0,227.0,203.0,0.14983650177,0.291495198903,7.20338983051,3.0,0.731382978723,0.755494505495,0.427083333333,0.934156378601,3.33333333333
SF243,MAFFT,0.553455019557,0.556721311475,0.555088165516,0.165413533835,0.553455019557,0.927272727273,0.787105769092,0.918367346939,6.0,165.0,153.0,124.0,0.0547187246928,0.284848484848,4.47619047619,3.0,0.553455019557,0.556721311475,0.165413533835,0.927272727273,4.16666666667
SF283,MAFFT,0.404964075767,0.443967060508,0.424465568138,0.108504398827,0.404964075767,0.789361702128,0.812432058982,0.884353741497,6.0,470.0,371.0,333.0,0.231664036989,0.439716312057,5.96153846154,2.0,0.404964075767,0.443967060508,0.108504398827,0.789361702128,7.58333333333
SF316,MAFFT,0.624530327429,0.635966110959,0.630248219194,0.421052631579,0.624530327429,0.883256528418,0.768021707351,0.824242424242,5.0,651.0,575.0,517.0,0.101233224678,0.321658986175,5.13235294118,2.0,0.624530327429,0.635966110959,0.421052631579,0.883256528418,8.4
SF079,MAFFT,0.0713333333333,0.0715240641711,0.0714286987522,0.0,0.0713333333333,0.836115326252,0.894437225651,0.924686192469,4.0,659.0,551.0,440.0,0.160240142019,0.452579666161,6.48369565217,2.0,0.0713333333333,0.0715240641711,0.0,0.836115326252,13.25
SF245,MAFFT,0.627980922099,0.643671917436,0.635826419767,0.322033898305,0.627980922099,0.887671232877,0.796293459073,0.850241545894,5.0,365.0,324.0,296.0,0.184018011205,0.37095890411,6.15454545455,2.0,0.627980922099,0.643671917436,0.322033898305,0.887671232877,13.3
